22.222222222222214,62.49999999999998,6.779661016949152,4.1666666666666625
16.66666666666668,41.66666666666666,6.779661016949152,4.1666666666666625
11.11111111111112,50.0,5.084745762711869,4.1666666666666625
8.33333333333333,45.83333333333333,8.474576271186441,4.1666666666666625
19.44444444444445,66.66666666666666,6.779661016949152,4.1666666666666625
30.555555555555564,79.16666666666664,11.864406779661016,12.5
8.33333333333333,58.33333333333332,6.779661016949152,8.333333333333332
19.44444444444445,58.33333333333332,8.474576271186441,4.1666666666666625
2.7777777777777954,37.499999999999986,6.779661016949152,4.1666666666666625
16.66666666666668,45.83333333333333,8.474576271186441,0.0
30.555555555555564,70.83333333333333,8.474576271186441,4.1666666666666625
13.88888888888889,58.33333333333332,10.16949152542373,4.1666666666666625
13.88888888888889,41.66666666666666,6.779661016949152,0.0
0.0,41.66666666666666,1.6949152542372896,0.0
41.66666666666666,83.33333333333331,3.389830508474573,4.1666666666666625
38.8888888888889,100.0,8.474576271186441,12.5
30.555555555555564,79.16666666666664,5.084745762711869,12.5
22.222222222222214,62.49999999999998,6.779661016949152,8.333333333333332
38.8888888888889,74.99999999999997,11.864406779661016,8.333333333333332
22.222222222222214,74.99999999999997,8.474576271186441,8.333333333333332
30.555555555555564,58.33333333333332,11.864406779661016,4.1666666666666625
22.222222222222214,70.83333333333333,8.474576271186441,12.5
8.33333333333333,66.66666666666666,0.0,4.1666666666666625
22.222222222222214,54.16666666666664,11.864406779661016,16.666666666666664
13.88888888888889,58.33333333333332,15.254237288135586,4.1666666666666625
19.44444444444445,41.66666666666666,10.16949152542373,4.1666666666666625
19.44444444444445,58.33333333333332,10.16949152542373,12.5
25.000000000000007,62.49999999999998,8.474576271186441,4.1666666666666625
25.000000000000007,58.33333333333332,6.779661016949152,4.1666666666666625
11.11111111111112,50.0,10.16949152542373,4.1666666666666625
13.88888888888889,45.83333333333333,10.16949152542373,4.1666666666666625
30.555555555555564,58.33333333333332,8.474576271186441,12.5
25.000000000000007,87.49999999999997,8.474576271186441,0.0
33.33333333333333,91.66666666666666,6.779661016949152,4.1666666666666625
16.66666666666668,45.83333333333333,8.474576271186441,0.0
19.44444444444445,50.0,3.389830508474573,4.1666666666666625
33.33333333333333,62.49999999999998,5.084745762711869,4.1666666666666625
16.66666666666668,45.83333333333333,8.474576271186441,0.0
2.7777777777777954,41.66666666666666,5.084745762711869,4.1666666666666625
22.222222222222214,58.33333333333332,8.474576271186441,4.1666666666666625
19.44444444444445,62.49999999999998,5.084745762711869,8.333333333333332
